epoch,loss,val_loss
0,10.8871488571167,1.2863597869873047
1,0.12192549556493759,0.04404822364449501
2,0.0647379606962204,0.015430344268679619
3,0.016532067209482193,0.009245227091014385
4,0.013907881453633308,0.009431100450456142
